URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/eis-direccion","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/eis-direccion","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/deis-identifier","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/eis-nombre-social,StructureDefinition/eis-nombre-oficial","hl7.fhir.r4.core"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/IdentidadGeneroVS,0.1.1,active,,IdentidadGeneroVS,Identidad de Género,"De acuerdo con la Ley 21.120, la identidad de género se entiende como la convicción personal e interna de ser hombre, mujer u otra identidad de género, tal como la persona se percibe a sí misma. Esta puede o no corresponder con el sexo y nombre de pila consignadas en la inscripción de nacimiento.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/SexoBiologicoVS,0.1.1,active,,SexoBiologicoVS,Sexo Biológico,"El sexo biológico corresponde a la determinación realizada mediante la aplicación de criterios biológicos y anatómicos, utilizados para clasificar a las personas como hombre o mujer al momento del nacimiento.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/eis-CondiciondelaActividadLaboral-VS,0.1.1,active,,CondiciondelaActividadLaboralVS,Condición de la Actividad Laboral,"La condición de la actividad corresponde a la relación que mantiene la persona con el trabajo al momento del registro, y se vincula con su ciclo de vida laboral, permitiendo identificar su situación de actividad económica. ",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/eis-EspecialidadesySubespecialidadesMedicas-VS,0.1.1,active,,EspecialidadesySubespecialidadesMedicasVS,Especialidades y Subespecialidades Médicas,"La certificación de especialidades y subespecialidades médicas corresponden al proceso mediante el cual se reconoce oficialmente que un prestador individual de salud posee y domina un conjunto de conocimientos, competencias y experiencias específicas, relevantes para el ejercicio profesional en un ámbito determinado de la atención de salud.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/eis-EstadoCivil-VS,0.1.1,active,,EstadoCivilVS,Estado Civil,"El estado civil es la situación de un individuo jurídica de una persona dentro de la sociedad, determinada principalmente por sus relaciones de familia, que la habilita para ejercer determinados derechos y contraer obligaciones de carácter civil.",,"Internal"
https://interoperabilidad.minsal.cl/fhir/ig/eis/ValueSet/eis-GES-VS,0.1.1,active,,GESVS,GES (Garantías Explícitas en Salud),"El GES (Garantías Explícitas en Salud), anteriormente conocido como AUGE, es un sistema legal de salud en Chile para afiliados a Fonasa e Isapres. Garantiza cobertura para 87 problemas de salud específicos, asegurando acceso, calidad, oportunidad y protección financiera (copagos limitados). Se aplica a través de redes de prestadores acreditados.",,"Internal"
